Date,6201_ETF_1d_actual_lnrts,6201_ETF_1d_forecast_lnrts,6201_ETF_1d_true_label,6201_ETF_1d_forecast_label
2015-12-23,-0.009687438155689298,0.007013398688286543,-1.0,1.0
2015-12-24,-0.011571112637185608,-0.0022201845422387123,-1.0,-1.0
2015-12-25,-0.0008956561279444061,-0.00391848711296916,-1.0,-1.0
2015-12-28,0.0035778213478839024,-0.0001495853066444397,1.0,-1.0
2015-12-29,-0.0026821652199395087,-0.007666666526347399,-1.0,-1.0
2015-12-30,0.002682165219939354,0.0008651548996567726,1.0,1.0
2015-12-31,0.0017841217935016136,-0.009496547281742096,1.0,-1.0
2016-01-04,-0.01075279177626185,-0.0030683944933116436,-1.0,-1.0
2016-01-05,0.0,0.0036665555089712143,0.0,1.0
2016-01-06,-0.013605652055778709,-0.00041054747998714447,-1.0,-1.0
2016-01-07,-0.03248545514448831,-0.002252928912639618,-1.0,-1.0
2016-01-08,0.0065820641956404816,-0.003857220755890012,1.0,-1.0
2016-01-11,-0.023709028988441135,-0.00448650075122714,-1.0,-1.0
2016-01-12,-0.03119161247800717,-0.0066685364581644535,-1.0,-1.0
2016-01-13,0.004938281640582577,-0.01253194734454155,1.0,-1.0
2016-01-14,-0.012890609831077673,-0.0073250760324299335,-1.0,-1.0
2016-01-15,0.002989538848366207,0.0007988288998603821,1.0,1.0
2016-01-18,0.038071947949407756,-0.008951937779784203,1.0,-1.0
2016-01-19,0.0057306747089850745,-0.005929784383624792,1.0,-1.0
2016-01-20,-0.023122417420854264,0.0024571833200752735,-1.0,1.0
2016-01-21,-0.005865119452398134,-0.007604361046105623,-1.0,-1.0
2016-01-22,-0.001962709167848706,-0.011136960238218307,-1.0,-1.0
2016-01-25,0.02521957133211589,-0.002708739833906293,1.0,-1.0
2016-01-26,-0.006727560213056757,-0.00866242591291666,-1.0,-1.0
2016-01-27,0.007684956169384149,-0.01795746199786663,1.0,-1.0
2016-01-28,0.008575564702396324,-0.004934557713568211,1.0,-1.0
2016-01-29,0.01786601352939087,-0.011810526251792908,1.0,-1.0
2016-01-30,0.02029589961990251,-0.0091411042958498,1.0,-1.0
2016-02-01,-0.0009136592686747133,-0.009328864514827728,-1.0,-1.0
2016-02-02,-0.0009144948053879306,-0.013093588873744011,-1.0,-1.0
2016-02-03,-0.009191241175547893,-0.005336694419384003,-1.0,-1.0
