Date,6203_ETF_1d_actual_lnrts,6203_ETF_1d_forecast_lnrts,6203_ETF_1d_true_label,6203_ETF_1d_forecast_label
2017-06-01,-0.008886921881314597,0.005298105999827385,-1.0,1.0
2017-06-02,0.006388340229374219,0.0024826815351843834,1.0,1.0
2017-06-03,0.004764614799252407,0.0044632563367486,1.0,1.0
2017-06-05,0.0006788098461807407,-0.0008559143170714378,1.0,-1.0
2017-06-06,0.0022593773732463586,-0.002747149206697941,1.0,-1.0
2017-06-07,0.00045126354556404905,0.0016698157414793968,1.0,1.0
2017-06-08,0.0029282597790883597,-0.0008832886815071106,1.0,-1.0
2017-06-12,-0.01609829573242707,0.0005355598405003548,-1.0,1.0
2017-06-13,-0.005730674708984983,0.004206495359539986,-1.0,1.0
2017-06-14,0.0039004294028312392,0.00040854141116142273,1.0,1.0
2017-06-15,-0.0011456067239866464,0.0033465081360191107,-1.0,1.0
2017-06-19,0.019523889168843952,0.001147308386862278,1.0,1.0
2017-06-20,0.0060517947785375965,0.004710826091468334,1.0,1.0
2017-06-21,-0.005377561693101439,0.0039390381425619125,-1.0,1.0
2017-06-22,0.006494256393176546,0.0032566599547863007,1.0,1.0
2017-06-23,0.0033426214966899284,0.005026333965361118,1.0,1.0
2017-06-26,0.023090635571465744,0.0033658978063613176,1.0,1.0
2017-06-27,0.003038856256512523,-0.0003802725113928318,1.0,-1.0
2017-06-29,-0.00216966889192575,0.002037192229181528,-1.0,1.0
2017-07-04,-0.007193491510028844,0.0067168851383030415,-1.0,1.0
2017-07-07,0.0037121999175170717,0.0034859555307775736,1.0,1.0
2017-07-10,-0.010517187213867692,0.0018481295555830002,-1.0,1.0
2017-07-11,0.008771986072837041,0.0014723106287419796,1.0,1.0
2017-07-12,0.01710183470856625,-6.362935528159142e-05,1.0,-1.0
2017-07-13,-0.000858922105629405,0.0029463027603924274,-1.0,1.0
2017-07-17,0.005783458339688793,0.0006701340898871422,1.0,1.0
2017-07-18,0.0023466677435615715,0.0009561157785356045,1.0,1.0
2017-07-19,0.010176047107700528,-0.0012721363455057144,1.0,-1.0
2017-07-20,-0.0004219409345299148,-0.0013857018202543259,-1.0,-1.0
2017-07-21,-0.015523969386213083,0.0026107407175004482,-1.0,1.0
2017-07-25,0.01129473914501216,0.0016002608463168144,1.0,1.0
2017-07-26,-0.00616433028606246,0.0015743053518235683,-1.0,1.0
2017-07-27,0.0023426695838055186,0.004410764202475548,1.0,1.0
2017-07-28,0.004880646293122445,0.0029398887418210506,1.0,1.0
2017-07-31,-0.007436558227666653,0.00222985353320837,-1.0,1.0
2017-08-01,0.0004264392388715918,-0.0001695556566119194,1.0,-1.0
2017-08-02,0.012077697401100668,-0.0018035583198070526,1.0,-1.0
2017-08-03,-0.0033755306312811496,-0.0011644745245575905,-1.0,-1.0
2017-08-04,0.0016891895908447598,-0.0035908278077840805,1.0,-1.0
2017-08-07,0.014036053204838445,-0.007613925263285637,1.0,-1.0
2017-08-08,0.0024932487463720805,-0.0045853592455387115,1.0,-1.0
2017-08-09,-0.011268900552030219,-0.0038296161219477654,-1.0,-1.0
2017-08-10,-0.015864954647977457,-0.00012259604409337044,-1.0,-1.0
2017-08-11,0.006164330286062412,0.0002726665697991848,1.0,1.0
2017-08-14,-0.00042390844212572776,-0.0013794684782624245,-1.0,-1.0
2017-08-15,-0.007020558566653683,0.0026287012733519077,-1.0,1.0
2017-08-16,0.0025586367903242826,1.8259044736623764e-05,1.0,1.0
2017-08-17,0.009747905117418338,-0.00016657961532473564,1.0,-1.0
2017-08-22,0.004628663849840002,0.0010024979710578918,1.0,1.0
2017-08-23,-0.0004199034283827203,-0.00038482295349240303,-1.0,-1.0
2017-08-25,0.015213380840586726,0.0006083240732550621,1.0,1.0
2017-08-28,0.0012401820522996146,-8.731568232178688e-05,1.0,-1.0
2017-08-29,-0.004139935534071957,-0.005427896045148373,-1.0,-1.0
2017-08-31,0.004139935534071926,-0.0005393475294113159,1.0,-1.0
2017-09-01,0.003917126954845237,0.00284933065995574,1.0,1.0
2017-09-04,0.004106781952653281,-0.002386520616710186,1.0,-1.0
2017-09-05,-0.003078504227087386,-0.0004986445419490337,-1.0,-1.0
2017-09-07,0.001848239565046067,-0.002265521325170994,1.0,-1.0
2017-09-08,-0.0014372243516972492,-0.002097143791615963,-1.0,-1.0
2017-09-13,-0.01074168560122848,0.00025261566042900085,-1.0,1.0
2017-09-15,-0.003953808084821016,-0.004999630153179169,-1.0,-1.0
2017-09-19,0.0008336807485774087,0.0016423789784312248,1.0,1.0
2017-09-20,-0.00962954897584312,0.0008567902259528637,-1.0,1.0
2017-09-22,0.0012612993053265204,-0.0014263717457652092,1.0,-1.0
2017-09-25,-0.021232220105774167,-0.0006468435749411583,-1.0,-1.0
2017-09-26,0.01067245989077198,0.0019660848192870617,1.0,1.0
2017-09-27,0.0006367399132675264,0.003084292635321617,1.0,1.0
2017-09-28,-0.004678868595272954,0.0015246509574353695,-1.0,1.0
2017-09-29,-0.021765755273867093,-0.0001638331450521946,-1.0,-1.0
2017-10-02,0.019631738245479813,0.0036525505129247904,1.0,1.0
2017-10-03,0.003837957802745034,0.003168913535773754,1.0,1.0
2017-10-05,0.0010634904756471413,-0.0014315806329250336,1.0,-1.0
2017-10-06,-0.007040029076354787,0.0014136121608316898,-1.0,1.0
2017-10-11,0.020134197156579277,0.004912097007036209,1.0,1.0
2017-10-12,-0.0018901612264058856,0.0011387905105948448,-1.0,1.0
2017-10-13,-0.002736555754720135,0.0020836726762354374,-1.0,1.0
2017-10-17,0.008814327790757264,0.0025162124074995518,1.0,1.0
2017-10-18,-0.003558350170094359,0.004183504730463028,-1.0,1.0
2017-10-19,-0.003360641684214864,0.004722519777715206,-1.0,1.0
2017-10-20,-0.002738861924887339,0.005206231493502855,-1.0,1.0
2017-10-24,-0.005712487765391249,0.00572681799530983,-1.0,1.0
2017-10-26,0.007819970104955914,0.008059363812208176,1.0,1.0
2017-10-27,0.0027331037721734885,0.00329363695345819,1.0,1.0
2017-10-30,-0.0025225996139391924,0.0033944060560315847,-1.0,1.0
2017-10-31,-0.0037958712806733883,0.006064897868782282,-1.0,1.0
2017-11-02,0.004847727904424528,0.005531261675059795,1.0,1.0
2017-11-03,0.005033567674829123,0.0045816958881914616,1.0,1.0
2017-11-06,0.0016722411923621328,0.005238977260887623,1.0,1.0
2017-11-07,-0.0014630580517604398,0.009485139511525631,-1.0,1.0
2017-11-08,-0.0016746916202069523,0.012603934854269028,-1.0,1.0
2017-11-09,-0.005672880010187653,0.006774029694497585,-1.0,1.0
2017-11-10,-0.010804045353345513,0.0075233387760818005,-1.0,1.0
2017-11-14,-0.005124931140255351,0.008568601682782173,-1.0,1.0
2017-11-15,-0.002357733382416422,0.008752654306590557,-1.0,1.0
2017-11-17,-0.0004292766754052846,0.011159034445881844,-1.0,1.0
2017-11-21,0.0036429912785010087,0.007193136960268021,1.0,1.0
2017-11-22,-0.0012842467518504044,0.006847676821053028,-1.0,1.0
2017-11-23,0.00619197024792098,0.00705296453088522,1.0,1.0
2017-11-28,-0.006406171812411404,0.008467961102724075,-1.0,1.0
2017-11-29,0.0019261643194396544,0.010128790512681007,1.0,1.0
2017-11-30,-0.012478647295280892,0.012141283601522446,-1.0,1.0
2017-12-01,-0.004774314624377359,0.012133335694670677,-1.0,1.0
2017-12-04,-0.012476904770834385,0.014916079118847847,-1.0,1.0
2017-12-05,0.00285934429938856,0.012480933219194412,1.0,1.0
2017-12-06,-0.011264613868104522,0.015411224216222763,-1.0,1.0
2017-12-07,-0.0006665926255052866,0.016216367483139038,-1.0,1.0
2017-12-08,-0.0022251900592401806,0.015917206183075905,-1.0,1.0
2016-06-04,-0.5013657941494614,0.01812369003891945,-1.0,1.0
2016-06-06,0.004769776058210026,0.04754851385951042,1.0,1.0
2016-06-07,0.012368291534022796,0.0436546616256237,1.0,1.0
2016-06-08,0.005767860258684671,0.024911925196647644,1.0,1.0
2016-06-13,-0.017770186555320238,0.03298769146203995,-1.0,1.0
2016-06-14,0.004016802917707905,0.0719560757279396,1.0,1.0
2016-06-15,0.004000732741238932,0.11204802244901657,1.0,1.0
2016-06-16,-0.013521126875925844,0.07076890021562576,-1.0,1.0
2016-06-17,0.005137625979591613,0.12472955137491226,1.0,1.0
2016-06-20,0.008383500896334146,0.11960949748754501,1.0,1.0
2016-06-21,0.004346258199911111,0.14885511994361877,1.0,1.0
2016-06-22,0.0043274499555777,0.17480428516864777,1.0,1.0
2016-06-23,-0.002522069432709835,0.3087635934352875,-1.0,1.0
2016-06-24,-0.027799888277596118,0.3854776918888092,-1.0,1.0
2016-06-27,0.010332195237205194,0.5317196846008301,1.0,1.0
2016-06-28,0.007679686674228136,0.7229463458061218,1.0,1.0
2016-06-29,0.011590133363168569,0.8758382797241211,1.0,1.0
2016-06-30,0.012524765623756087,0.90413498878479,1.0,1.0
2016-07-01,0.01131553799257602,0.874578595161438,1.0,1.0
2016-07-04,0.002808990611054952,0.9145386815071106,1.0,1.0
2016-07-05,0.0,0.9545708298683167,0.0,1.0
2016-07-06,-0.02162054799786442,0.9378847479820251,-1.0,1.0
2016-07-07,0.012462329708150569,0.8765497803688049,1.0,1.0
2016-07-11,0.02308602003418255,0.9431533217430115,1.0,1.0
2016-07-12,0.003451850165477838,0.9239632487297058,1.0,1.0
2016-07-13,-0.003451850165477787,0.9289047718048096,-1.0,1.0
2016-07-14,0.0058610752165463055,0.9112932682037354,1.0,1.0
2016-07-15,0.008898073766995244,0.9242671132087708,1.0,1.0
2016-07-18,0.007129549805895421,0.9001089930534363,1.0,1.0
2016-07-19,0.0010143703321172143,0.9188037514686584,1.0,1.0
2016-07-20,0.00033789491789637717,0.9494253396987915,1.0,1.0
2016-07-21,0.012756131344436882,0.9153119325637817,1.0,1.0
2016-07-22,-0.010057074375271945,0.8647435307502747,-1.0,1.0
2016-07-25,-0.008798703125888199,0.901666522026062,-1.0,1.0
2016-07-26,0.009472330635362444,0.9150312542915344,1.0,1.0
2016-07-27,0.010383613643621841,0.9222932457923889,1.0,1.0
2016-07-28,-0.0003332777901203771,0.9109672904014587,-1.0,1.0
2016-07-29,-0.0033389012655147096,0.8803418874740601,-1.0,1.0
2016-08-01,0.00832644277655381,0.928497314453125,1.0,1.0
2016-08-02,0.0016570012076296086,0.8923661112785339,1.0,1.0
2016-08-03,-0.009314771274547374,0.8622521162033081,-1.0,1.0
2016-08-04,-0.00033428046441986943,0.8715118169784546,-1.0,1.0
2016-08-05,0.01262475239728916,0.876270592212677,1.0,1.0
2016-08-08,-0.0006605020055186582,0.8708726763725281,-1.0,1.0
2016-08-09,0.007569560579738781,0.8871736526489258,1.0,1.0
2016-08-10,-0.002626396782219133,0.8888011574745178,-1.0,1.0
2016-08-11,-0.006265478039780107,0.8602190613746643,-1.0,1.0
2016-08-12,-0.00464191814941285,0.8842732310295105,-1.0,1.0
2016-08-15,0.006954821873369651,0.9317944049835205,1.0,1.0
2016-08-16,-0.0029747171167428432,0.9330177307128906,-1.0,1.0
2016-08-17,0.0023144331706673625,0.8397387266159058,1.0,1.0
2016-08-18,-0.006959431568810376,0.9152287244796753,-1.0,1.0
2016-08-19,0.0036514563392651407,0.8896478414535522,1.0,1.0
2016-08-22,-0.01334242608383986,0.8645988702774048,-1.0,1.0
2016-08-23,0.005024294608744699,0.8578294515609741,1.0,1.0
2016-08-24,0.002002670896310066,0.9157145023345947,1.0,1.0
2016-08-25,0.010283719754405877,0.9404390454292297,1.0,1.0
2016-08-26,0.008216973102280804,0.8463960289955139,1.0,1.0
2016-08-29,-0.011191690219023763,0.9110883474349976,-1.0,1.0
2016-08-30,0.0013231890782697932,0.9380634427070618,1.0,1.0
2016-08-31,0.0016515280384729392,0.8862384557723999,1.0,1.0
2016-09-01,-0.009950330853168092,0.9119637608528137,-1.0,1.0
2016-09-02,0.006313362056592027,0.9097787141799927,1.0,1.0
2016-09-05,0.008575250437158479,0.8837027549743652,1.0,1.0
2016-09-06,0.008176660437245539,0.8917957544326782,1.0,1.0
2016-09-07,0.013588044717039434,0.8477094769477844,1.0,1.0
2016-09-08,-0.001929881589649889,0.8292517066001892,-1.0,1.0
2016-09-09,-0.01165816312738952,0.8827222585678101,-1.0,1.0
2016-09-10,-0.020069763951197646,0.8636072874069214,-1.0,1.0
2016-09-12,-0.00499751165047151,0.9058136940002441,-1.0,1.0
2016-09-13,-0.0013368985948416306,0.8615521192550659,-1.0,1.0
2016-09-14,0.0033389012655146303,0.8827003240585327,1.0,1.0
2016-09-19,0.035367143837291344,0.8572734594345093,1.0,1.0
2016-09-20,-0.00032180209449063753,0.9006460309028625,-1.0,1.0
2016-09-21,0.000965095780232422,0.8941053152084351,1.0,1.0
2016-09-22,-0.0035432473855316338,0.9351974129676819,-1.0,1.0
2016-09-23,0.006112291829973544,0.8222359418869019,1.0,1.0
2016-09-26,-0.00578965914448424,0.8996614217758179,-1.0,1.0
2016-09-29,0.003220614700042157,0.8830953240394592,1.0,1.0
2016-09-30,0.00032149172435717675,0.8796051740646362,1.0,1.0
2016-10-03,-0.0006430868388832358,0.8928070068359375,-1.0,1.0
2016-10-04,0.006731873475445046,0.938319981098175,1.0,1.0
2016-10-05,-0.0006391818689971431,0.9621095657348633,-1.0,1.0
2016-10-06,0.000958619661203917,0.8390005230903625,1.0,1.0
2016-10-07,-0.0003194377922066782,0.8976808190345764,-1.0,1.0
2016-10-11,0.0,0.9148514270782471,0.0,1.0
2016-10-12,0.0015961695328221347,0.8667927980422974,1.0,1.0
2016-10-13,-0.004796172263493055,0.9057763814926147,-1.0,1.0
2016-10-14,-0.005141399500418652,0.9590996503829956,-1.0,1.0
2016-10-17,-0.007762005335489189,0.9246841669082642,-1.0,1.0
2016-10-18,0.009693129205659751,0.8882603645324707,1.0,1.0
2016-10-19,0.005771096491921868,0.9012746214866638,1.0,1.0
2016-10-20,0.0025542798050967007,0.8492315411567688,1.0,1.0
2016-10-21,0.007307419331786834,0.8553216457366943,1.0,1.0
2016-10-24,0.0,0.8855524659156799,0.0,1.0
2016-10-25,0.01289528798573279,0.9492368698120117,1.0,1.0
2016-10-26,-0.012895287985732726,0.9047454595565796,-1.0,1.0
2016-10-27,-0.0066698675091073295,0.8740409016609192,-1.0,1.0
2016-10-28,-0.0006375518226794292,0.9294171929359436,-1.0,1.0
2016-10-31,0.0,0.9136658310890198,0.0,1.0
2016-11-01,-0.004474280394921077,0.9133880138397217,-1.0,1.0
2016-11-02,-0.004494389587839326,0.9019638299942017,-1.0,1.0
2016-11-03,-0.01621832499853049,0.9067386984825134,-1.0,1.0
2016-11-04,0.0022864618813041694,0.9145771265029907,1.0,1.0
2016-11-07,0.0065040879691764825,0.931268036365509,1.0,1.0
2016-11-08,0.0032362487792083248,0.840793788433075,1.0,1.0
2016-11-09,-0.027847827375775038,0.8853201270103455,-1.0,1.0
2016-11-10,0.016474837203505042,0.8200623393058777,1.0,1.0
2016-11-11,-0.02448021684729079,0.8621163964271545,-1.0,1.0
2016-11-14,-0.006046373811864673,0.9193345904350281,-1.0,1.0
2016-11-15,-0.0040513222191786895,0.9103727340698242,-1.0,1.0
2016-11-16,0.009427679255559046,0.8884809017181396,1.0,1.0
2016-11-17,0.0006700167754842812,0.8442887663841248,1.0,1.0
2016-11-18,0.0006695681535722229,0.8863131999969482,1.0,1.0
2016-11-21,-0.0016747617379594285,0.9512889981269836,-1.0,1.0
2016-11-22,0.023522701263829267,0.8945070505142212,1.0,1.0
2016-11-23,-0.027217079940927966,0.8846152424812317,-1.0,1.0
2016-11-24,-0.005736475997451168,0.9351746439933777,-1.0,1.0
2016-11-25,-0.007813866833656515,0.9326152205467224,-1.0,1.0
2016-11-28,0.0010226692556547948,0.8455032706260681,1.0,1.0
2016-11-29,0.008143920138012878,0.8254464864730835,1.0,1.0
2016-11-30,-0.0030462030663441003,0.8848460912704468,-1.0,1.0
2016-12-02,-0.009879146946124502,0.9155557155609131,-1.0,1.0
2016-12-05,-0.00342935864211781,0.8909030556678772,-1.0,1.0
2016-12-06,0.013308505588242335,0.9020003080368042,1.0,1.0
2016-12-07,0.003384097984240494,0.8979509472846985,1.0,1.0
2016-12-08,0.004045858519543575,0.8969429731369019,1.0,1.0
2016-12-09,0.00033641716044787546,0.9004931449890137,1.0,1.0
2016-12-12,0.0030226723265861072,0.9039080739021301,1.0,1.0
2016-12-13,-0.005717183892857919,0.902769148349762,-1.0,1.0
2016-12-14,0.007727234820882095,0.9038761258125305,1.0,1.0
2016-12-15,0.000334616031229938,0.9044853448867798,1.0,1.0
2016-12-16,-0.006040286821330224,0.8925837278366089,-1.0,1.0
2016-12-19,-0.0037093281445015574,0.8944485187530518,-1.0,1.0
2016-12-20,-0.009163478340655179,0.8921356797218323,-1.0,1.0
2016-12-21,-0.002047782285565198,0.9114367365837097,-1.0,1.0
2016-12-22,-0.005481342946262636,0.9052316546440125,-1.0,1.0
2016-12-23,-0.0013750431867472705,0.9000895619392395,-1.0,1.0
2016-12-26,-0.002410884584310531,0.9040656089782715,-1.0,1.0
2016-12-27,0.0010339480500646432,0.9000003337860107,1.0,1.0
2016-12-28,0.007891617555439847,0.8918593525886536,1.0,1.0
2016-12-29,-0.0010258164688236775,0.896071195602417,-1.0,1.0
2016-12-30,0.003756193591681072,0.9033867120742798,1.0,1.0
