Date,0057_ETF_1d_actual_lnrts,0057_ETF_1d_forecast_lnrts,0057_ETF_1d_true_label,0057_ETF_1d_forecast_label
2015-11-02,0.0,-0.009840255603194237,0.0,-1.0
2015-11-03,0.0197175245345438,-0.008497897535562515,1.0,-1.0
2015-11-04,0.016139394395403236,-0.006257716566324234,1.0,-1.0
2015-11-05,-0.0014789255838330787,-0.0031790132634341717,-1.0,-1.0
2015-11-06,-0.016664979630590354,-0.005285507068037987,-1.0,-1.0
2015-11-09,-0.005785451931476363,0.0015165554359555244,-1.0,1.0
2015-11-10,-0.010651888693587014,-0.0011964566074311733,-1.0,-1.0
2015-11-11,-0.017490157781979893,0.00015502935275435448,-1.0,1.0
2015-11-12,-0.004942135172955134,0.0005580089055001736,-1.0,1.0
2015-11-13,-0.0031339801049438992,5.122693255543709e-05,-1.0,1.0
2015-11-16,-0.015287593462418772,0.0010886122472584248,-1.0,1.0
2015-11-17,0.028539703732947383,0.00483875023201108,1.0,1.0
2015-11-18,-0.02007628373513895,0.004381388891488314,-1.0,1.0
2015-11-19,0.010218875771526598,0.0037876623682677746,1.0,1.0
2015-11-20,0.005977925534289992,0.002586530987173319,1.0,1.0
2015-11-24,-0.004675333191714105,0.003323689568787813,-1.0,1.0
2015-11-25,-0.004958903545686442,0.0011929520405828953,-1.0,1.0
2015-11-26,0.013513719166722855,0.0050820899195969105,1.0,1.0
2015-11-27,-0.01090070487619005,0.008303336799144745,-1.0,1.0
2015-11-30,-0.020298574892516106,0.010289553552865982,-1.0,1.0
2015-12-01,0.024465247587361974,0.004500389564782381,1.0,1.0
2015-12-02,0.004666847982679195,0.006393408868461847,1.0,1.0
2015-12-03,-0.0018122982306572456,0.010279158130288124,-1.0,1.0
2015-12-04,-0.011729575377254471,0.007754947524517775,-1.0,1.0
2015-12-07,0.013541873607911637,0.0120953768491745,1.0,1.0
2015-12-08,-0.01879950927331667,0.008741527795791626,-1.0,1.0
2015-12-09,-0.010332586296724382,0.0040827360935509205,-1.0,1.0
2015-12-10,-0.003200856293806107,0.004553669597953558,-1.0,1.0
2015-12-11,-0.011554609272113178,0.004905648995190859,-1.0,1.0
2015-12-14,-0.011142933613108887,0.002039372455328703,-1.0,1.0
