Date,0055_ETF_1d_actual_lnrts,0055_ETF_1d_forecast_lnrts,0055_ETF_1d_true_label,0055_ETF_1d_forecast_label
2015-12-24,0.006841531816716784,-0.007813913747668266,1.0,-1.0
2015-12-25,0.0,-0.0071495650336146355,0.0,-1.0
2015-12-28,0.0,-0.004903085995465517,0.0,-1.0
2015-12-29,-0.004555816535860579,-0.003399670822545886,-1.0,-1.0
2015-12-30,-0.00917437627604138,-0.0030837319791316986,-1.0,-1.0
2015-12-31,0.0,-0.005430902820080519,0.0,-1.0
2016-01-04,-0.01704146585485159,-0.005637549329549074,-1.0,-1.0
2016-01-05,-0.012578782206860073,-0.0034014827106148005,-1.0,-1.0
2016-01-06,-0.014342875359404244,-0.004980041645467281,-1.0,-1.0
2016-01-07,-0.02026822523669379,-0.0064305998384952545,-1.0,-1.0
2016-01-08,0.006530635455329974,-0.005212681367993355,1.0,-1.0
2016-01-11,-0.02387927378994312,-0.005961081478744745,-1.0,-1.0
2016-01-12,-0.002503130218118477,-0.0027160278987139463,-1.0,-1.0
2016-01-13,0.0008350731174215657,-0.003983708098530769,1.0,-1.0
2016-01-14,-0.013445580709351208,-0.005715584848076105,-1.0,-1.0
2016-01-15,-0.030930300691358614,-0.002266818657517433,-1.0,-1.0
2016-01-18,0.0034843240826108427,-0.0034330952912569046,1.0,-1.0
2016-01-19,0.00779562198245587,-0.0036233621649444103,1.0,-1.0
2016-01-20,-0.02357158457662348,-0.003038502763956785,-1.0,-1.0
2016-01-21,-0.015131574868909106,-0.002312321215867996,-1.0,-1.0
2016-01-22,0.007149270844224112,-0.0020894217304885387,1.0,-1.0
2016-01-25,0.02114616239092745,-0.0025721853598952293,1.0,-1.0
2016-01-26,-0.006121575740829613,-0.0020515890792012215,-1.0,-1.0
2016-01-27,-0.0035149421074446084,-0.0028110984712839127,-1.0,-1.0
2016-01-28,0.015720847786948246,-0.0035039777867496014,1.0,-1.0
2016-01-29,0.0315591222872554,-0.0036131676752120256,1.0,-1.0
2016-01-30,0.021595523632227158,-0.0036152852699160576,1.0,-1.0
2016-02-01,-0.004942349434434922,-0.0026275054551661015,-1.0,-1.0
2016-02-02,-0.0033085224555607327,-0.004717394709587097,-1.0,-1.0
2016-02-03,-0.01586672117494123,-0.004438880365341902,-1.0,-1.0
2016-02-15,-0.005063301956546762,-0.002247265074402094,-1.0,-1.0
2016-02-16,0.019271647958711828,-0.004909798968583345,1.0,-1.0
2016-02-17,-0.006661140366782199,-0.0059155565686523914,-1.0,-1.0
2016-02-18,0.005830920310793144,-0.004971583839505911,1.0,-1.0
2016-02-19,0.0008302200559890558,-0.005742478650063276,1.0,-1.0
2016-02-22,0.004140792666031387,-0.0037721304688602686,1.0,-1.0
2016-02-23,0.0024762703532635053,-0.006573394872248173,1.0,-1.0
2016-02-24,-0.009109793848897398,-0.007474486716091633,-1.0,-1.0
