Date,0054_ETF_1d_actual_lnrts,0054_ETF_1d_forecast_lnrts,0054_ETF_1d_true_label,0054_ETF_1d_forecast_label
2015-12-03,0.003384097984240494,-0.013898754492402077,1.0,-1.0
2015-12-04,-0.009212186360440003,-0.012311089783906937,-1.0,-1.0
2015-12-07,0.015946218541783998,-0.004464786499738693,1.0,-1.0
2015-12-08,-0.011571970983812472,-0.008472807705402374,-1.0,-1.0
2015-12-09,-0.009746665852294384,-0.00710782827809453,-1.0,-1.0
2015-12-10,-0.015297608951958986,-0.015518124215304852,-1.0,-1.0
2015-12-11,-0.005985055272251986,-0.009729583747684956,-1.0,-1.0
2015-12-14,-0.016137516111340854,-0.014341302216053009,-1.0,-1.0
2015-12-15,0.004565059918754055,-0.01160341501235962,1.0,-1.0
2015-12-16,0.006054508908706002,-0.014375736936926842,1.0,-1.0
2015-12-17,0.014977813697034964,-0.006619072984904051,1.0,-1.0
2015-12-21,-0.0034748111409022365,-0.008715659379959106,-1.0,-1.0
2015-12-23,-0.004985055188918491,-0.003825770691037178,-1.0,-1.0
2015-12-24,0.012416350224895366,-0.0073697385378181934,1.0,-1.0
2015-12-25,0.004432413068066736,-0.005958228372037411,1.0,-1.0
2015-12-28,0.0019636726977598734,-0.009903129190206528,1.0,-1.0
2015-12-29,-0.004423698538622114,0.0003601592034101486,-1.0,1.0
2015-12-30,-0.013389736370014758,-0.003641481976956129,-1.0,-1.0
2016-01-04,-0.017628258053619617,0.0014152610674500465,-1.0,1.0
2016-01-05,0.003044142381228052,-0.002895636484026909,1.0,-1.0
2016-01-06,-0.023060207087697775,-0.003085365518927574,-1.0,-1.0
2016-01-07,-0.012519725344927709,-0.0008785407990217209,-1.0,-1.0
2016-01-08,0.0005247966533458746,-0.0005492130294442177,1.0,-1.0
2016-01-11,-0.016398145809636146,0.003878585994243622,-1.0,1.0
2016-01-12,-0.010723963362975611,0.0020950092002749443,-1.0,1.0
2016-01-13,0.016573488151867162,-0.004253458697348833,1.0,-1.0
2016-01-15,-0.017112717067602395,-0.005176987498998642,-1.0,-1.0
2016-01-18,0.008592963722831817,0.007322406396269798,1.0,1.0
2016-01-19,0.007458745287676133,-0.0016619274392724037,1.0,-1.0
2016-01-20,-0.007458745287676058,0.003043913282454014,-1.0,1.0
2016-01-22,-0.010752791776261737,-0.006960123777389526,-1.0,-1.0
2016-01-25,0.02297723313695233,0.004510931670665741,1.0,1.0
2016-01-26,-0.0052966225521704725,-0.0013498971238732338,-1.0,-1.0
2016-01-27,0.0037105793965357746,0.0026466259732842445,1.0,1.0
2016-01-29,0.026626475115322314,-0.005699122324585915,1.0,-1.0
2016-01-30,0.010761056956298238,-0.0030734799802303314,1.0,-1.0
2016-02-02,-0.005622299502197198,0.001628548838198185,-1.0,1.0
2016-02-03,-0.002566077877160832,0.0032359138131141663,-1.0,1.0
2016-02-15,-0.008255980847019149,0.004311118274927139,-1.0,1.0
2016-02-16,0.021021025253788954,0.00835125520825386,1.0,1.0
2016-02-17,0.0065739806920978435,0.0004199650138616562,1.0,1.0
2016-02-18,0.015504186535965254,0.002624216489493847,1.0,1.0
2016-02-19,-0.007472014838700954,-0.006792922504246235,-1.0,-1.0
2016-02-22,-0.004008021397538711,-0.003399147652089596,-1.0,-1.0
2016-02-23,0.004008021397538647,-0.006195304915308952,1.0,-1.0
2016-02-24,-0.011060947359424835,-0.0028588734567165375,-1.0,-1.0
2016-02-25,0.008557817141306318,-0.008213631808757782,1.0,-1.0
2016-02-26,0.009975145056819524,-0.007120287045836449,1.0,-1.0
2016-03-01,0.004950505159856205,-0.009654047898948193,1.0,-1.0
2016-03-02,0.012757778531741275,-0.0074524302035570145,1.0,-1.0
2016-03-03,0.002921131580576411,-0.013696614652872086,1.0,-1.0
2016-03-04,0.008230499136515444,-0.015125175938010216,1.0,-1.0
2016-03-07,0.00624851828772815,-0.014226729050278664,1.0,-1.0
2016-03-08,-0.013021645293573992,-0.013973502442240715,-1.0,-1.0
2016-03-09,0.011583141089630636,-0.017380129545927048,1.0,-1.0
2016-03-10,0.000479731359644466,-0.015376427210867405,1.0,-1.0
2016-03-11,0.00526191120803097,-0.014553315006196499,1.0,-1.0
2016-03-14,0.006657181029179368,-0.01627953350543976,1.0,-1.0
2016-03-15,-0.002372480353630468,-0.017485423013567924,-1.0,-1.0
2016-03-16,-0.009546611883579888,-0.02024131827056408,-1.0,-1.0
2016-03-17,0.01664723343315621,-0.019628077745437622,1.0,-1.0
2016-03-18,0.0,-0.020311452448368073,0.0,-1.0
2016-03-21,0.0009429515078703628,-0.014739706180989742,1.0,-1.0
2016-03-22,-0.0080435730574466,-0.016312476247549057,-1.0,-1.0
2016-03-23,0.00426642031370121,-0.01206506509333849,1.0,-1.0
2016-03-24,-0.004741592572582552,-0.010753525421023369,-1.0,-1.0
2016-03-25,-0.010031132596628474,-0.014498360455036163,-1.0,-1.0
2016-03-28,-0.0009606148673375429,-0.013449541293084621,-1.0,-1.0
2016-03-29,0.0,-0.013962137512862682,0.0,-1.0
2016-03-30,0.0,-0.019053224474191666,0.0,-1.0
2016-03-31,0.002399809167083365,-0.015209075063467026,1.0,-1.0
2016-04-01,-0.012542373777090844,-0.01299136783927679,-1.0,-1.0
2016-04-06,-0.011227845556821008,-0.013064519502222538,-1.0,-1.0
2016-04-07,-0.009371215313251632,-0.015381922014057636,-1.0,-1.0
2016-04-08,-0.003972199860432691,-0.013537593185901642,-1.0,-1.0
2016-04-11,0.00545771635049954,-0.012290063314139843,1.0,-1.0
2016-04-12,0.002470967405007665,-0.0164549071341753,1.0,-1.0
2016-04-13,0.013725705679874824,-0.017086375504732132,1.0,-1.0
2016-04-14,0.0029168712951234102,-0.011199649423360825,1.0,-1.0
2016-04-15,0.007255170881171795,-0.015267418697476387,1.0,-1.0
2016-04-18,-0.0009643202290190923,-0.01778046414256096,-1.0,-1.0
2016-04-19,-0.007262196041784783,-0.017707761377096176,-1.0,-1.0
2016-04-20,-0.01074753872358147,-0.013548092916607857,-1.0,-1.0
2016-04-21,-0.0024588160900287028,-0.01387237198650837,-1.0,-1.0
2016-04-22,0.003440652202285531,-0.0136554641649127,1.0,-1.0
2016-04-25,-0.0009818361122567018,-0.012524163350462914,-1.0,-1.0
2016-04-26,-0.003937012959339532,-0.008394364267587662,-1.0,-1.0
2016-04-27,-0.0014803851704343308,-0.00946508627384901,-1.0,-1.0
2016-04-28,-0.008430498729019742,-0.006222762167453766,-1.0,-1.0
2016-04-29,-0.012528352291823827,-0.013666078448295593,-1.0,-1.0
2016-05-03,-0.014732295917067846,-0.005426157731562853,-1.0,-1.0
2016-05-04,-0.02277531156205233,-0.002948617562651634,-1.0,-1.0
2016-05-05,-0.0031463056893650597,-0.003250294364988804,-1.0,-1.0
2016-05-06,-0.007380107297622646,-0.009786449372768402,-1.0,-1.0
2016-05-09,-0.0015885626851377304,-0.007887745276093483,-1.0,-1.0
2016-05-10,0.005285424566463779,-0.012392432428896427,1.0,-1.0
2016-05-11,-0.003696861881326203,-0.015661688521504402,-1.0,-1.0
2016-05-12,-0.007968169649176845,-0.012009602040052414,-1.0,-1.0
2016-05-13,-0.009646377051805337,-0.006506843026727438,-1.0,-1.0
2016-05-16,0.006441246102857075,-0.004148934036493301,1.0,-1.0
2016-05-17,0.010644060045946712,-0.0042395819909870625,1.0,-1.0
2016-05-18,-0.0026504123652012,-0.003615102730691433,-1.0,-1.0
2016-05-20,-0.001593625835278036,-0.0031164763495326042,-1.0,-1.0
2016-05-23,0.034486176071169404,-0.0011187400668859482,1.0,-1.0
2016-05-24,0.005633817718256064,-0.014149246737360954,1.0,-1.0
2016-05-25,0.007124712072125152,-0.011769821867346764,1.0,-1.0
2016-05-26,-0.004574340886119707,-0.00978064350783825,-1.0,-1.0
2016-05-27,0.009632520613472284,-0.008791766129434109,1.0,-1.0
2016-05-30,0.014525674882718748,-0.012365139089524746,1.0,-1.0
2016-05-31,0.003474811140902239,-0.01172443013638258,1.0,-1.0
2016-06-01,0.006421360666830277,-0.010986029170453548,1.0,-1.0
2016-06-02,0.0,-0.007915550842881203,0.0,-1.0
2016-06-03,0.0,-0.011798733845353127,0.0,-1.0
2016-06-04,-0.0044411619999679365,-0.013214540667831898,-1.0,-1.0
2016-06-06,-0.0034679251996333586,-0.012377902865409851,-1.0,-1.0
2016-06-07,0.0152674721307886,-0.016126353293657303,1.0,-1.0
2016-06-08,0.002440811560808818,-0.017640503123402596,1.0,-1.0
2016-06-13,-0.0182046847938731,-0.012400126084685326,-1.0,-1.0
2016-06-14,-0.00198807222538608,-0.013436097651720047,-1.0,-1.0
2016-06-15,0.011377812575225004,-0.017182931303977966,1.0,-1.0
2016-06-16,-0.01736585441984768,-0.022081159055233,-1.0,-1.0
2016-06-17,0.012434877959246634,-0.01060657948255539,1.0,-1.0
2016-06-20,0.0,-0.018566083163022995,0.0,-1.0
2016-06-21,0.006405540502667899,-0.015617260709404945,1.0,-1.0
2016-06-22,0.006852694462040528,-0.01746317371726036,1.0,-1.0
2016-06-23,-0.0034204773148318077,-0.017312077805399895,-1.0,-1.0
2016-06-24,-0.0237752654936583,-0.013967357575893402,-1.0,-1.0
2016-06-27,0.0015026298845350965,-0.011828776448965073,1.0,-1.0
2016-06-28,0.0024993764573194243,-0.020811429247260094,1.0,-1.0
2016-06-29,0.01634104200459503,-0.017524467781186104,1.0,-1.0
2016-06-30,0.007827828620246696,-0.01915040612220764,1.0,-1.0
2016-07-01,0.007767029337659596,-0.01876586303114891,1.0,-1.0
2016-07-04,0.0038610086574595933,-0.018756162375211716,1.0,-1.0
2016-07-05,-0.0033775665402362015,-0.016674261540174484,-1.0,-1.0
2016-07-07,-0.00971352950664336,-0.01702863536775112,-1.0,-1.0
2016-07-11,0.01501602445646393,-0.020469527691602707,1.0,-1.0
2016-07-12,0.005752652489449841,-0.01804736629128456,1.0,-1.0
2016-07-13,0.009988192431243091,-0.0178181454539299,1.0,-1.0
